"YEAR","TRIP_ID","SET_ID","BECKET","TRAP","total_count"
2012,73190,8,2,2,13
2012,73190,8,3,3,6
2012,73190,8,4,4,13
2012,73190,8,5,5,12
2012,73190,8,6,6,11
2012,73190,8,7,7,8
2012,73190,8,8,8,11
2012,73190,8,9,9,3
2012,73190,8,10,10,3
2012,73190,8,11,11,6
2012,73190,8,12,12,4
2012,73190,8,13,13,1
2012,73190,8,14,14,
2012,73190,8,15,15,1
2012,73190,8,16,16,3
2012,73190,8,17,17,1
2012,73190,8,18,18,5
2012,73190,8,19,19,4
2012,73190,8,20,20,1
2012,73190,8,21,21,10
2012,73190,8,22,22,6
2012,73190,8,23,23,6
2012,73190,8,24,24,11
2012,73190,8,25,25,15
2012,73190,9,1,1,13
2012,73190,9,2,2,10
2012,73190,9,3,3,14
2012,73190,9,4,4,18
2012,73190,9,5,5,8
2012,73190,9,6,6,8
2012,73190,9,7,7,14
2012,73190,9,8,8,15
2012,73190,9,9,9,5
2012,73190,9,10,10,14
2012,73190,9,11,11,16
2012,73190,9,12,12,10
2012,73190,9,13,13,19
2012,73190,9,14,14,17
2012,73190,9,15,15,10
2012,73190,9,16,16,15
2012,73190,9,17,17,12
2012,73190,9,18,18,13
2012,73190,9,19,19,3
2012,73190,9,20,20,3
2012,73190,9,21,21,11
2012,73190,9,22,22,2
2012,73190,9,23,23,10
2012,73190,9,24,24,3
2012,73190,9,25,25,12
2012,73190,10,1,1,13
2012,73190,10,2,2,6
2012,73190,10,3,3,5
2012,73190,10,4,4,15
2012,73190,10,5,5,10
2012,73190,10,6,6,5
2012,73190,10,7,7,2
2012,73190,10,8,8,6
2012,73190,10,9,9,9
2012,73190,10,10,10,4
2012,73190,10,11,11,7
2012,73190,10,12,12,3
2012,73190,10,13,13,8
2012,73190,10,14,14,11
2012,73190,10,15,15,8
2012,73190,10,16,16,7
2012,73190,10,17,17,
2012,73190,10,18,18,4
2012,73190,10,19,19,4
2012,73190,10,20,20,9
2012,73190,10,21,21,1
2012,73190,10,22,22,2
2012,73190,10,23,23,11
2012,73190,10,24,24,11
2012,73190,10,25,25,3
2012,73190,11,1,1,3
2012,73190,11,2,2,
2012,73190,11,3,3,2
2012,73190,11,4,4,1
2012,73190,11,5,5,
2012,73190,11,6,6,2
2012,73190,11,7,7,4
2012,73190,11,8,8,2
2012,73190,11,9,9,
2012,73190,11,10,10,1
2012,73190,11,11,11,
2012,73190,11,12,12,
2012,73190,11,13,13,3
2012,73190,11,14,14,2
2012,73190,11,15,15,4
2012,73190,11,16,16,
2012,73190,11,17,17,2
2012,73190,11,18,18,3
2012,73190,11,19,19,4
2012,73190,11,20,20,9
2012,73190,11,21,21,
2012,73190,11,22,22,4
2012,73190,11,23,23,10
2012,73190,11,24,24,8
2012,73190,11,25,25,2
2012,73190,11,26,26,
2012,73190,12,1,1,4
2012,73190,12,2,2,6
2012,73190,12,3,3,6
2012,73190,12,4,4,9
2012,73190,12,5,5,3
2012,73190,12,6,6,5
2012,73190,12,7,7,5
2012,73190,12,8,8,4
2012,73190,12,9,9,4
2012,73190,12,10,10,
2012,73190,12,11,11,
2012,73190,12,12,12,5
2012,73190,12,13,13,4
2012,73190,12,14,14,
2012,73190,12,15,15,3
2012,73190,12,16,16,5
2012,73190,12,17,17,
2012,73190,12,18,18,4
2012,73190,12,19,19,4
2012,73190,12,20,20,3
2012,73190,12,21,21,2
2012,73190,12,22,22,1
2012,73190,12,23,23,
2012,73190,12,24,24,7
2012,73190,12,25,25,5
2012,73190,13,1,1,16
2012,73190,13,2,2,9
2012,73190,13,3,3,10
2012,73190,13,4,4,10
2012,73190,13,5,5,5
2012,73190,13,6,6,9
2012,73190,13,7,7,6
2012,73190,13,8,8,17
2012,73190,13,9,9,5
2012,73190,13,10,10,22
2012,73190,13,11,11,9
2012,73190,13,12,12,26
2012,73190,13,13,13,22
2012,73190,13,14,14,23
2012,73190,13,15,15,14
2012,73190,13,16,16,29
2012,73190,13,17,17,22
2012,73190,13,18,18,15
2012,73190,13,19,19,19
2012,73190,13,20,20,20
2012,73190,13,21,21,17
2012,73190,13,22,22,24
2012,73190,13,23,23,28
2012,73190,13,24,24,24
2012,73190,13,25,25,31
2012,73190,14,1,1,2
2012,73190,14,2,2,
2012,73190,14,3,3,2
2012,73190,14,4,4,4
2012,73190,14,5,5,
2012,73190,14,6,6,10
2012,73190,14,7,7,
2012,73190,14,8,8,
2012,73190,14,9,9,12
2012,73190,14,10,10,5
2012,73190,14,11,11,
2012,73190,14,12,12,2
2012,73190,14,13,13,8
2012,73190,14,14,14,
2012,73190,14,15,15,2
2012,73190,14,16,16,
2012,73190,14,17,17,9
2012,73190,14,18,18,1
2012,73190,14,19,19,3
2012,73190,14,20,20,5
2012,73190,14,21,21,8
2012,73190,14,22,22,3
2012,73190,14,23,23,
2012,73190,14,24,24,
2012,73190,14,25,25,7
2012,73190,15,1,1,7
2012,73190,15,2,2,5
2012,73190,15,3,3,
2012,73190,15,4,4,4
2012,73190,15,5,5,20
2012,73190,15,6,6,5
2012,73190,15,7,7,
2012,73190,15,8,8,15
2012,73190,15,9,9,13
2012,73190,15,10,10,2
2012,73190,15,11,11,51
2012,73190,15,12,12,21
2012,73190,15,13,13,21
2012,73190,15,14,14,2
2012,73190,15,15,15,17
2012,73190,15,16,16,7
2012,73190,15,17,17,29
2012,73190,15,18,18,9
2012,73190,15,19,19,13
2012,73190,15,20,20,8
2012,73190,15,21,21,32
2012,73190,15,22,22,3
2012,73190,15,23,23,11
2012,73190,15,24,24,15
2012,73190,15,25,25,5
2012,73190,16,1,1,4
2012,73190,16,2,2,
2012,73190,16,3,3,1
2012,73190,16,4,4,3
2012,73190,16,5,5,10
2012,73190,16,6,6,
2012,73190,16,7,7,13
2012,73190,16,8,8,
2012,73190,16,9,9,7
2012,73190,16,10,10,6
2012,73190,16,11,11,
2012,73190,16,12,12,4
2012,73190,16,13,13,3
2012,73190,16,14,14,
2012,73190,16,15,15,1
2012,73190,16,16,16,6
2012,73190,16,17,17,
2012,73190,16,18,18,1
2012,73190,16,19,19,7
2012,73190,16,20,20,5
2012,73190,16,21,21,3
2012,73190,16,22,22,4
2012,73190,16,23,23,9
2012,73190,16,24,24,5
2012,73190,16,25,25,5
2012,73190,17,1,1,5
2012,73190,17,2,2,4
2012,73190,17,3,3,1
2012,73190,17,4,4,3
2012,73190,17,5,5,
2012,73190,17,6,6,
2012,73190,17,7,7,3
2012,73190,17,8,8,1
2012,73190,17,9,9,1
2012,73190,17,10,10,1
2012,73190,17,11,11,
2012,73190,17,12,12,
2012,73190,17,13,13,
2012,73190,17,14,14,
2012,73190,17,15,15,
2012,73190,17,16,16,
2012,73190,17,17,17,
2012,73190,17,18,18,3
2012,73190,17,19,19,6
2012,73190,17,20,20,
2012,73190,17,21,21,2
2012,73190,17,22,22,6
2012,73190,17,23,23,2
2012,73190,17,24,24,
2012,73190,17,25,25,6
2012,73190,18,1,1,1
2012,73190,18,2,2,3
2012,73190,18,3,3,1
2012,73190,18,4,4,4
2012,73190,18,5,5,2
2012,73190,18,6,6,
2012,73190,18,7,7,3
2012,73190,18,8,8,1
2012,73190,18,9,9,2
2012,73190,18,10,10,2
2012,73190,18,11,11,2
2012,73190,18,12,12,8
2012,73190,18,13,13,1
2012,73190,18,14,14,
2012,73190,18,15,15,5
2012,73190,18,16,16,14
2012,73190,18,17,17,3
2012,73190,18,18,18,4
2012,73190,18,19,19,1
2012,73190,18,20,20,5
2012,73190,18,21,21,
2012,73190,18,22,22,10
2012,73190,18,23,23,
2012,73190,18,24,24,3
2012,73190,18,25,25,1
2012,73190,19,1,1,9
2012,73190,19,2,2,2
2012,73190,19,3,3,8
2012,73190,19,4,4,6
2012,73190,19,5,5,8
2012,73190,19,6,6,6
2012,73190,19,7,7,9
2012,73190,19,8,8,7
2012,73190,19,9,9,17
2012,73190,19,10,10,11
2012,73190,19,11,11,11
2012,73190,19,12,12,16
2012,73190,19,13,13,11
2012,73190,19,14,14,14
2012,73190,19,15,15,2
2012,73190,19,16,16,14
2012,73190,19,17,17,1
2012,73190,19,18,18,8
2012,73190,19,19,19,10
2012,73190,19,20,20,11
2012,73190,19,21,21,2
2012,73190,19,22,22,3
2012,73190,19,23,23,6
2012,73190,19,24,24,2
2012,73190,19,25,25,
2012,73190,20,1,1,8
2012,73190,20,2,2,15
2012,73190,20,3,3,19
2012,73190,20,4,4,14
2012,73190,20,5,5,15
2012,73190,20,6,6,12
2012,73190,20,7,7,23
2012,73190,20,8,8,8
2012,73190,20,9,9,15
2012,73190,20,10,10,21
2012,73190,20,11,11,11
2012,73190,20,12,12,32
2012,73190,20,13,13,10
2012,73190,20,14,14,21
2012,73190,20,15,15,13
2012,73190,20,16,16,24
2012,73190,20,17,17,15
2012,73190,20,18,18,14
2012,73190,20,19,19,26
2012,73190,20,20,20,14
2012,73190,20,21,21,22
2012,73190,20,22,22,25
2012,73190,20,23,23,27
2012,73190,20,24,24,14
2012,73190,20,25,25,33
2012,73190,21,1,1,5
2012,73190,21,2,2,3
2012,73190,21,3,3,6
2012,73190,21,4,4,5
2012,73190,21,5,5,6
2012,73190,21,6,6,5
2012,73190,21,7,7,7
2012,73190,21,8,8,7
2012,73190,21,9,9,8
2012,73190,21,10,10,12
2012,73190,21,11,11,7
2012,73190,21,12,12,5
2012,73190,21,13,13,5
2012,73190,21,14,14,8
2012,73190,21,15,15,12
2012,73190,21,16,16,3
2012,73190,21,17,17,11
2012,73190,21,18,18,3
2012,73190,21,19,19,16
2012,73190,21,20,20,19
2012,73190,21,21,21,5
2012,73190,21,22,22,9
2012,73190,21,23,23,3
2012,73190,21,24,24,2
2012,73190,21,25,25,6
2012,73190,22,1,1,13
2012,73190,22,2,2,7
2012,73190,22,3,3,14
2012,73190,22,4,4,13
2012,73190,22,5,5,4
2012,73190,22,6,6,4
2012,73190,22,7,7,15
2012,73190,22,8,8,9
2012,73190,22,9,9,10
2012,73190,22,10,10,1
2012,73190,22,11,11,18
2012,73190,22,12,12,3
2012,73190,22,13,13,7
2012,73190,22,14,14,9
2012,73190,22,15,15,11
2012,73190,22,16,16,10
2012,73190,22,17,17,12
2012,73190,22,18,18,2
2012,73190,22,19,19,9
2012,73190,22,20,20,7
2012,73190,22,21,21,19
2012,73190,22,22,22,8
2012,73190,22,23,23,2
2012,73190,22,24,24,7
2012,73190,22,25,25,12
2012,73190,23,1,1,
2012,73190,23,2,2,2
2012,73190,23,3,3,3
2012,73190,23,4,4,5
2012,73190,23,5,5,1
2012,73190,23,6,6,
2012,73190,23,7,7,5
2012,73190,23,8,8,
2012,73190,23,9,9,
2012,73190,23,10,10,14
2012,73190,23,11,11,
2012,73190,23,12,12,9
2012,73190,23,13,13,15
2012,73190,23,14,14,
2012,73190,23,15,15,3
2012,73190,23,16,16,15
2012,73190,23,17,17,3
2012,73190,23,18,18,2
2012,73190,23,19,19,12
2012,73190,23,20,20,18
2012,73190,23,21,21,15
2012,73190,23,22,22,6
2012,73190,23,23,23,3
2012,73190,23,24,24,16
2012,73190,23,25,25,7
2012,73190,24,1,1,1
2012,73190,24,2,2,
2012,73190,24,3,3,1
2012,73190,24,4,4,
2012,73190,24,5,5,1
2012,73190,24,6,6,4
2012,73190,24,7,7,7
2012,73190,24,8,8,4
2012,73190,24,9,9,3
2012,73190,24,10,10,
2012,73190,24,11,11,
2012,73190,24,12,12,
2012,73190,24,13,13,
2012,73190,24,14,14,
2012,73190,24,15,15,1
2012,73190,24,16,16,1
2012,73190,24,17,17,3
2012,73190,24,18,18,2
2012,73190,24,19,19,1
2012,73190,24,20,20,4
2012,73190,24,21,21,5
2012,73190,24,22,22,2
2012,73190,24,23,23,
2012,73190,24,24,24,1
2012,73190,24,25,25,7
2012,73190,25,1,1,
2012,73190,25,2,2,4
2012,73190,25,3,3,1
2012,73190,25,4,4,
2012,73190,25,5,5,
2012,73190,25,6,6,1
2012,73190,25,7,7,4
2012,73190,25,8,8,
2012,73190,25,9,9,1
2012,73190,25,10,10,1
2012,73190,25,11,11,3
2012,73190,25,12,12,1
2012,73190,25,13,13,1
2012,73190,25,14,14,2
2012,73190,25,15,15,9
2012,73190,25,16,16,13
2012,73190,25,17,17,4
2012,73190,25,18,18,3
2012,73190,25,19,19,3
2012,73190,25,20,20,5
2012,73190,25,21,21,3
2012,73190,25,22,22,4
2012,73190,25,23,23,7
2012,73190,25,24,24,1
2012,73190,25,25,25,
2012,73190,26,1,1,
2012,73190,26,2,2,
2012,73190,26,3,3,
2012,73190,26,4,4,
2012,73190,26,5,5,
2012,73190,26,6,6,1
2012,73190,26,7,7,
2012,73190,26,8,8,
2012,73190,26,9,9,
2012,73190,26,10,10,
2012,73190,26,11,11,
2012,73190,26,12,12,
2012,73190,26,13,13,
2012,73190,26,14,14,
2012,73190,26,15,15,
2012,73190,27,1,1,5
2012,73190,27,2,2,
2012,73190,27,3,3,15
2012,73190,27,4,4,
2012,73190,27,5,5,24
2012,73190,27,6,6,8
2012,73190,27,7,7,13
2012,73190,27,8,8,6
2012,73190,27,9,9,8
2012,73190,27,10,10,17
2012,73190,27,11,11,11
2012,73190,27,12,12,13
2012,73190,27,13,13,14
2012,73190,27,14,14,9
2012,73190,27,15,15,
2012,73190,27,16,16,5
2012,73190,27,17,17,
2012,73190,27,18,18,5
2012,73190,27,19,19,5
2012,73190,27,20,20,5
2012,73190,27,21,21,3
2012,73190,27,22,22,
2012,73190,27,23,23,6
2012,73190,27,24,24,10
2012,73190,27,25,25,2
2012,73190,28,1,1,7
2012,73190,28,2,2,2
2012,73190,28,3,3,
2012,73190,28,4,4,10
2012,73190,28,5,5,1
2012,73190,28,6,6,3
2012,73190,28,7,7,3
2012,73190,28,8,8,1
2012,73190,28,9,9,3
2012,73190,28,10,10,9
2012,73190,28,11,11,12
2012,73190,28,12,12,2
2012,73190,28,13,13,12
2012,73190,28,14,14,8
2012,73190,28,15,15,7
2012,73190,28,16,16,10
2012,73190,28,17,17,13
2012,73190,28,18,18,9
2012,73190,28,19,19,5
2012,73190,28,20,20,24
2012,73190,28,21,21,7
2012,73190,28,22,22,3
2012,73190,28,23,23,2
2012,73190,28,24,24,5
2012,73190,28,25,25,2
2012,73190,29,1,1,
2012,73190,29,2,2,
2012,73190,29,3,3,2
2012,73190,29,4,4,1
2012,73190,29,5,5,5
2012,73190,29,6,6,
2012,73190,29,7,7,6
2012,73190,29,8,8,9
2012,73190,29,9,9,2
2012,73190,29,10,10,3
2012,73190,29,11,11,
2012,73190,29,12,12,2
2012,73190,29,13,13,1
2012,73190,29,14,14,6
2012,73190,29,15,15,2
2012,73190,29,16,16,
2012,73190,29,17,17,14
2012,73190,29,18,18,2
2012,73190,29,19,19,17
2012,73190,29,20,20,10
2012,73190,29,21,21,
2012,73190,29,22,22,1
2012,73190,29,23,23,
2012,73190,29,24,24,1
2012,73190,29,25,25,
2012,73190,30,1,1,
2012,73190,30,2,2,1
2012,73190,30,3,3,2
2012,73190,30,4,4,
2012,73190,30,5,5,1
2012,73190,30,6,6,1
2012,73190,30,7,7,
2012,73190,30,8,8,
2012,73190,30,9,9,1
2012,73190,30,10,10,
2012,73190,30,11,11,
2012,73190,30,12,12,1
2012,73190,30,13,13,
2012,73190,30,14,14,1
2012,73190,30,15,15,1
2012,73190,30,16,16,
2012,73190,30,17,17,1
2012,73190,30,18,18,1
2012,73190,30,19,19,5
2012,73190,30,20,20,2
2012,73190,30,21,21,1
2012,73190,30,22,22,
2012,73190,30,23,23,
2012,73190,30,24,24,
2012,73190,30,25,25,2
2012,73190,31,1,1,2
2012,73190,31,2,2,
2012,73190,31,3,3,2
2012,73190,31,4,4,1
2012,73190,31,5,5,4
2012,73190,31,6,6,2
2012,73190,31,7,7,
2012,73190,31,8,8,5
2012,73190,31,9,9,7
2012,73190,31,10,10,12
2012,73190,31,11,11,4
2012,73190,31,12,12,
2012,73190,31,13,13,3
2012,73190,31,14,14,5
2012,73190,31,15,15,3
2012,73190,31,16,16,6
2012,73190,31,17,17,14
2012,73190,31,18,18,4
2012,73190,31,19,19,4
2012,73190,31,20,20,1
2012,73190,31,21,21,10
2012,73190,31,22,22,3
2012,73190,31,23,23,1
2012,73190,31,24,24,
2012,73190,31,25,25,
2012,73190,32,1,1,7
2012,73190,32,2,2,3
2012,73190,32,3,3,7
2012,73190,32,4,4,
2012,73190,32,5,5,8
2012,73190,32,6,6,4
2012,73190,32,7,7,6
2012,73190,32,8,8,7
2012,73190,32,9,9,23
2012,73190,32,10,10,22
2012,73190,32,11,11,7
2012,73190,32,12,12,11
2012,73190,32,13,13,27
2012,73190,32,14,14,
2012,73190,32,15,15,15
2012,73190,32,16,16,17
2012,73190,32,17,17,17
2012,73190,32,18,18,5
2012,73190,32,19,19,12
2012,73190,32,20,20,15
2012,73190,32,21,21,15
2012,73190,32,22,22,5
2012,73190,32,23,23,17
2012,73190,32,24,24,4
2012,73190,32,25,25,6
2012,73190,33,1,1,3
2012,73190,33,2,2,2
2012,73190,33,3,3,
2012,73190,33,4,4,
2012,73190,33,5,5,
2012,73190,33,6,6,1
2012,73190,33,7,7,
2012,73190,33,8,8,1
2012,73190,33,9,9,1
2012,73190,33,10,10,4
2012,73190,33,11,11,6
2012,73190,33,12,12,2
2012,73190,33,13,13,1
2012,73190,33,14,14,3
2012,73190,33,15,15,3
2012,73190,33,16,16,
2012,73190,33,17,17,3
2012,73190,33,18,18,2
2012,73190,33,19,19,8
2012,73190,33,20,20,2
2012,73190,33,21,21,4
2012,73190,33,22,22,2
2012,73190,33,23,23,3
2012,73190,33,24,24,2
2012,73190,33,25,25,3
2012,73190,34,1,1,
2012,73190,34,2,2,1
2012,73190,34,3,3,1
2012,73190,34,4,4,
2012,73190,34,5,5,
2012,73190,34,6,6,4
2012,73190,34,7,7,1
2012,73190,34,8,8,
2012,73190,34,9,9,3
2012,73190,34,10,10,
2012,73190,34,11,11,3
2012,73190,34,12,12,4
2012,73190,34,13,13,4
2012,73190,34,14,14,8
2012,73190,34,15,15,1
2012,73190,34,16,16,2
2012,73190,34,17,17,7
2012,73190,34,18,18,5
2012,73190,34,19,19,2
2012,73190,34,20,20,1
2012,73190,34,21,21,8
2012,73190,34,22,22,4
2012,73190,34,23,23,10
2012,73190,34,24,24,2
2012,73190,34,25,25,3
2012,73190,35,1,1,11
2012,73190,35,2,2,
2012,73190,35,3,3,2
2012,73190,35,4,4,3
2012,73190,35,5,5,1
2012,73190,35,6,6,
2012,73190,35,7,7,4
2012,73190,35,8,8,14
2012,73190,35,9,9,7
2012,73190,35,10,10,14
2012,73190,35,11,11,12
2012,73190,35,12,12,6
2012,73190,35,13,13,11
2012,73190,35,14,14,11
2012,73190,35,15,15,16
2012,73190,35,16,16,13
2012,73190,35,17,17,9
2012,73190,35,18,18,10
2012,73190,35,19,19,11
2012,73190,35,20,20,
2012,73190,35,21,21,
2012,73190,35,22,22,12
2012,73190,35,23,23,2
2012,73190,35,24,24,14
2012,73190,35,25,25,12
2012,73190,36,1,1,4
2012,73190,36,2,2,
2012,73190,36,3,3,
2012,73190,36,4,4,4
2012,73190,36,5,5,
2012,73190,36,6,6,
2012,73190,36,7,7,4
2012,73190,36,8,8,4
2012,73190,36,9,9,1
2012,73190,36,10,10,2
2012,73190,36,11,11,
2012,73190,36,12,12,12
2012,73190,36,13,13,9
2012,73190,36,14,14,14
2012,73190,36,15,15,16
2012,73190,36,16,16,3
2012,73190,36,17,17,10
2012,73190,36,18,18,13
2012,73190,36,19,19,3
2012,73190,36,20,20,1
2012,73190,36,21,21,
2012,73190,36,22,22,
2012,73190,36,23,23,1
2012,73190,36,24,24,
2012,73190,36,25,25,
2012,73190,37,1,1,1
2012,73190,37,2,2,2
2012,73190,37,3,3,3
2012,73190,37,4,4,1
2012,73190,37,5,5,1
2012,73190,37,6,6,2
2012,73190,37,7,7,2
2012,73190,37,8,8,6
2012,73190,37,9,9,6
2012,73190,37,10,10,4
2012,73190,37,11,11,9
2012,73190,37,12,12,9
2012,73190,37,13,13,11
2012,73190,37,14,14,6
2012,73190,37,15,15,3
2012,73190,37,16,16,11
2012,73190,37,17,17,9
2012,73190,37,18,18,5
2012,73190,37,19,19,7
2012,73190,37,20,20,7
2012,73190,37,21,21,7
2012,73190,37,22,22,5
2012,73190,37,23,23,3
2012,73190,37,24,24,5
2012,73190,37,25,25,1
2012,73190,38,1,1,11
2012,73190,38,2,2,6
2012,73190,38,3,3,9
2012,73190,38,4,4,8
2012,73190,38,5,5,16
2012,73190,38,6,6,19
2012,73190,38,7,7,
2012,73190,38,8,8,6
2012,73190,38,9,9,6
2012,73190,38,10,10,17
2012,73190,38,11,11,40
2012,73190,38,12,12,18
2012,73190,38,13,13,12
2012,73190,38,14,14,6
2012,73190,38,15,15,12
2012,73190,38,16,16,11
2012,73190,38,17,17,15
2012,73190,38,18,18,19
2012,73190,38,19,19,6
2012,73190,38,20,20,11
2012,73190,38,21,21,4
2012,73190,38,22,22,10
2012,73190,38,23,23,7
2012,73190,38,24,24,17
2012,73190,38,25,25,11
2012,73190,39,1,1,
2012,73190,39,2,2,
2012,73190,39,3,3,1
2012,73190,39,4,4,
2012,73190,39,5,5,
2012,73190,39,6,6,6
2012,73190,39,7,7,5
2012,73190,39,8,8,1
2012,73190,39,9,9,
2012,73190,39,10,10,
2012,73190,39,11,11,1
2012,73190,39,12,12,
2012,73190,39,13,13,2
2012,73190,39,14,14,
2012,73190,39,15,15,
2012,73190,39,16,16,
2012,73190,39,17,17,
2012,73190,39,18,18,
2012,73190,39,19,19,2
2012,73190,39,20,20,
2012,73190,39,21,21,
2012,73190,39,22,22,
2012,73190,39,23,23,
2012,73190,39,24,24,
2012,73190,39,25,25,
2012,73190,40,1,1,27
2012,73190,40,2,2,9
2012,73190,40,3,3,10
2012,73190,40,4,4,1
2012,73190,40,5,5,1
2012,73190,40,6,6,
2012,73190,40,7,7,9
2012,73190,40,8,8,
2012,73190,40,9,9,5
2012,73190,40,10,10,8
2012,73190,40,11,11,5
2012,73190,40,12,12,4
2012,73190,40,13,13,9
2012,73190,40,14,14,3
2012,73190,40,15,15,11
2012,73190,40,16,16,4
2012,73190,40,17,17,4
2012,73190,40,18,18,
2012,73190,40,19,19,10
2012,73190,40,20,20,7
2012,73190,40,21,21,5
2012,73190,40,22,22,6
2012,73190,40,23,23,7
2012,73190,40,24,24,4
2012,73190,41,1,1,6
2012,73190,41,2,2,14
2012,73190,41,3,3,15
2012,73190,41,4,4,14
2012,73190,41,5,5,16
2012,73190,41,6,6,9
2012,73190,41,7,7,10
2012,73190,41,8,8,1
2012,73190,41,9,9,15
2012,73190,41,10,10,13
2012,73190,41,11,11,17
2012,73190,41,12,12,21
2012,73190,41,13,13,15
2012,73190,41,14,14,13
2012,73190,41,15,15,19
2012,73190,41,16,16,19
2012,73190,41,17,17,14
2012,73190,41,18,18,14
2012,73190,41,19,19,
2012,73190,41,20,20,8
2012,73190,41,21,21,8
